transaction_id,account_id,type_id,amount,transaction_date
28438,75793,5,100,2023-06-06 09:45:04
28439,89469,2,10000,2023-07-18 23:57:42
28440,86555,3,200,2023-02-02 09:36:02
28441,81881,1,5000,2023-01-01 19:53:28
28442,38132,1,700,2023-05-24 08:26:40
28443,80017,2,4000,2023-08-08 19:21:35
28444,70884,4,6000,2023-01-04 20:30:35
28445,35490,4,900,2023-01-09 04:20:38
28446,73812,5,300,2023-03-29 00:22:06
28447,71598,2,600,2023-07-13 17:48:06
28448,91470,2,2000,2023-05-13 10:04:07
28449,91397,5,900,2023-05-14 17:46:26
28450,76824,4,2000,2023-02-21 01:35:25
28451,61247,1,500,2023-02-26 02:50:04
28452,84546,5,3000,2023-01-22 02:33:46
28453,49748,5,300,2023-03-08 15:14:47
28454,83930,4,2000,2023-04-29 12:52:13
28455,44744,4,200,2023-06-28 02:53:39
28456,96093,1,6000,2023-08-06 18:48:09
28457,3148,4,300,2023-04-14 01:44:06
28458,21152,4,300,2023-03-30 20:26:43
28459,89491,3,300,2023-03-08 06:35:17
28460,94023,4,200,2023-08-09 08:52:23
28461,52916,1,10000,2023-04-20 00:59:25
28462,2664,3,1000,2023-05-19 17:54:23
28463,66797,2,1000,2023-02-14 14:57:27
28464,32656,3,600,2023-01-03 03:02:07
28465,22194,2,100,2023-08-04 16:35:43
28466,76307,1,700,2023-03-28 18:07:00
28467,66603,5,6000,2023-08-23 23:38:28
28468,35540,2,600,2023-02-22 02:59:50
28469,17554,2,100,2023-05-25 03:06:44
28470,32756,1,10000,2023-06-22 19:50:10
28471,10174,3,800,2023-07-01 22:13:21
28472,49572,2,8000,2023-01-08 15:11:16
28473,83312,3,6000,2023-01-27 16:57:06
28474,57077,5,800,2023-01-19 12:07:05
28475,19834,3,8000,2023-07-28 13:03:02
28476,42270,2,300,2023-02-19 21:55:47
28477,19319,4,3000,2023-05-11 12:13:56
28478,87457,1,700,2023-07-25 15:38:01
28479,55964,5,8000,2023-04-14 02:37:16
28480,7486,1,700,2023-05-20 09:48:34
28481,30557,2,7000,2023-03-06 23:06:51
28482,55578,2,1000,2023-01-21 20:52:50
28483,51951,3,3000,2023-08-25 11:17:22
28484,47166,4,800,2023-03-28 06:09:19
28485,55023,3,200,2023-06-13 01:03:32
28486,70648,2,200,2023-07-07 04:14:54
28487,36210,4,1000,2023-02-09 21:53:26
28488,63684,5,500,2023-05-20 11:46:59
28489,93042,3,9000,2023-04-30 11:24:04
28490,46377,4,5000,2023-06-21 14:25:28
28491,72161,2,8000,2023-04-15 00:37:58
28492,35189,3,10000,2023-08-07 19:00:17
28493,34114,4,6000,2023-01-24 19:38:28
28494,44921,3,6000,2023-06-19 14:33:07
28495,1184,5,300,2023-07-10 20:31:44
28496,81781,2,5000,2023-02-04 21:56:48
28497,8148,2,500,2023-08-20 09:12:31
28498,87385,4,2000,2023-07-04 10:52:26
28499,90102,4,5000,2023-07-07 10:50:34
28500,15498,1,2000,2023-04-16 12:06:06
28501,19789,1,8000,2023-06-11 08:41:19
28502,59366,1,10000,2023-04-24 04:35:19
28503,8412,2,500,2023-01-26 09:04:14
28504,81792,2,700,2023-03-30 20:57:28
28505,65220,3,3000,2023-03-25 07:45:43
28506,44365,3,3000,2023-06-08 23:51:51
28507,66891,3,100,2023-06-01 10:41:59
28508,60447,2,200,2023-02-26 09:46:57
28509,6412,2,700,2023-04-25 04:27:30
28510,16907,4,2000,2023-05-24 13:12:17
28511,21877,3,6000,2023-01-28 09:42:07
28512,58832,2,400,2023-03-03 10:17:35
28513,53137,3,700,2023-04-14 13:25:02
28514,89325,2,8000,2023-01-05 17:18:05
28515,6281,1,500,2023-06-06 03:42:12
28516,91122,5,7000,2023-05-01 08:38:31
28517,54171,5,900,2023-01-30 21:42:19
28518,25605,1,1000,2023-03-07 10:48:52
28519,42517,2,10000,2023-05-03 13:21:00
28520,54086,3,200,2023-08-01 19:18:09
28521,87474,3,10000,2023-03-10 09:55:46
28522,608,1,4000,2023-06-08 00:30:22
28523,1325,5,400,2023-03-27 05:47:28
28524,67385,4,9000,2023-08-20 00:39:20
28525,29971,4,7000,2023-08-11 12:59:23
28526,23896,1,100,2023-03-17 05:40:00
28527,11267,2,800,2023-07-11 05:37:46
28528,74033,2,200,2023-08-23 02:08:38
28529,28764,5,700,2023-03-26 00:55:14
28530,76076,4,100,2023-03-08 19:36:13
28531,87523,1,700,2023-02-25 10:45:15
28532,40709,4,6000,2023-02-01 22:25:38
28533,91989,5,3000,2023-07-19 03:20:02
28534,12590,4,10000,2023-07-25 13:52:26
28535,15456,5,2000,2023-04-18 19:55:56
28536,52599,5,900,2023-02-27 11:12:41
28537,47058,5,600,2023-01-16 16:50:39
28538,12385,5,9000,2023-02-26 00:02:27
28539,49650,3,900,2023-08-21 21:42:50
28540,92529,3,200,2023-01-04 11:22:38
28541,37784,5,500,2023-06-07 06:13:12
28542,94763,1,400,2023-05-25 22:33:25
28543,96517,2,7000,2023-07-24 03:35:32
28544,22844,1,800,2023-05-19 00:23:16
28545,85054,4,8000,2023-05-17 22:42:43
28546,29265,3,300,2023-01-31 00:35:21
28547,25770,1,8000,2023-06-05 22:30:42
28548,33059,4,800,2023-03-01 11:50:34
28549,41969,5,1000,2023-04-07 07:00:42
28550,90319,5,3000,2023-02-15 02:10:58
28551,17475,2,10000,2023-02-05 07:54:24
28552,21051,1,3000,2023-04-21 01:59:03
28553,68735,2,600,2023-07-20 22:18:03
28554,69667,3,600,2023-05-15 15:13:12
28555,31409,2,9000,2023-03-02 22:00:42
28556,52627,2,600,2023-08-04 23:15:07
28557,34753,1,800,2023-03-18 04:41:17
28558,48061,3,700,2023-05-18 23:30:01
28559,58570,2,300,2023-03-19 04:47:27
28560,86755,2,700,2023-04-14 10:10:48
28561,71184,4,4000,2023-07-28 18:11:19
28562,93774,4,1000,2023-03-10 19:36:17
28563,26612,1,500,2023-07-22 12:29:03
28564,88783,5,8000,2023-08-23 06:40:15
28565,61003,3,7000,2023-01-21 06:10:51
28566,59306,3,900,2023-08-17 05:15:10
28567,2089,5,9000,2023-06-29 10:00:14
28568,17043,5,10000,2023-05-27 07:03:46
28569,64111,1,800,2023-04-04 08:34:49
28570,94334,4,900,2023-04-24 05:05:24
28571,5345,1,5000,2023-03-22 07:25:57
28572,4152,3,10000,2023-02-11 22:36:58
28573,24766,3,2000,2023-03-16 06:39:03
28574,99267,1,4000,2023-08-13 01:21:28
28575,23203,4,700,2023-04-28 15:31:50
28576,93116,1,200,2023-06-23 22:08:55
28577,51829,4,2000,2023-03-18 04:27:56
28578,33489,1,900,2023-06-30 21:19:54
28579,76693,3,5000,2023-06-05 09:03:59
28580,76438,4,9000,2023-04-30 07:17:48
28581,53760,3,3000,2023-05-17 15:41:29
28582,77782,2,400,2023-07-04 04:11:55
28583,41155,3,900,2023-05-26 01:11:52
28584,92127,5,7000,2023-04-03 00:42:30
28585,15211,1,5000,2023-07-30 12:50:28
28586,27123,5,8000,2023-05-24 14:18:47
28587,9580,3,7000,2023-06-21 02:42:01
28588,88073,2,600,2023-02-06 15:50:48
28589,88912,2,300,2023-08-09 13:17:20
28590,32540,1,8000,2023-01-18 16:05:44
28591,11816,2,700,2023-06-04 22:55:33
28592,85512,1,10000,2023-05-16 07:03:10
28593,27439,4,400,2023-06-02 03:06:04
28594,8698,4,4000,2023-07-27 17:54:39
28595,58293,1,2000,2023-08-21 06:14:19
28596,12196,1,300,2023-05-31 20:52:39
28597,68453,5,5000,2023-02-28 11:09:43
28598,13862,1,100,2023-08-17 06:03:54
28599,91998,3,600,2023-01-11 13:34:44
28600,32490,2,200,2023-07-09 04:45:43
28601,16122,2,600,2023-03-08 12:01:15
28602,160,4,9000,2023-04-08 11:45:57
28603,90994,4,8000,2023-03-14 19:26:43
28604,80173,2,600,2023-01-26 20:02:00
28605,48210,2,7000,2023-08-06 21:20:45
28606,58071,4,4000,2023-03-31 19:43:14
28607,13714,5,8000,2023-01-30 09:26:59
28608,79754,4,4000,2023-03-02 23:39:28
28609,74324,4,500,2023-03-26 10:49:25
28610,29792,5,600,2023-03-12 02:17:01
28611,38407,5,5000,2023-06-05 08:41:24
28612,24434,1,700,2023-01-31 00:16:58
28613,83753,5,5000,2023-01-13 16:24:44
28614,43436,4,500,2023-08-23 00:10:07
28615,50898,3,600,2023-01-03 02:56:30
28616,49119,5,800,2023-05-18 12:15:25
28617,55461,5,1000,2023-05-19 15:15:05
28618,34430,5,5000,2023-08-18 06:38:54
28619,17309,3,600,2023-05-25 00:44:18
28620,5423,3,10000,2023-01-16 05:58:19
28621,43370,1,7000,2023-01-09 05:55:17
28622,26194,5,4000,2023-06-10 11:56:43
28623,61628,5,100,2023-04-06 06:46:04
28624,12616,4,4000,2023-01-25 03:03:40
28625,82835,3,10000,2023-03-13 15:12:38
28626,71342,1,6000,2023-03-25 03:30:40
28627,92575,1,4000,2023-07-15 09:06:08
28628,32879,1,3000,2023-04-01 16:34:24
28629,67330,4,400,2023-06-30 23:59:24
28630,69553,1,4000,2023-05-21 11:58:07
28631,8220,1,7000,2023-06-07 08:49:45
28632,56491,3,10000,2023-05-24 03:50:38
28633,89703,4,900,2023-02-25 19:19:21
28634,4246,4,900,2023-04-28 09:01:17
28635,45172,4,300,2023-03-11 20:08:40
28636,51,4,6000,2023-07-06 01:11:18
28637,47554,4,100,2023-06-03 08:19:13
28638,82604,3,1000,2023-08-10 21:20:05
28639,57117,2,3000,2023-04-22 17:15:01
28640,50848,5,4000,2023-02-07 20:25:52
28641,67115,3,6000,2023-06-09 01:15:29
28642,4680,5,7000,2023-08-04 18:03:43
28643,93130,5,800,2023-07-13 16:34:59
28644,62498,5,100,2023-03-29 11:48:21
28645,64086,5,300,2023-05-04 18:00:57
28646,45132,3,7000,2023-08-14 02:56:29
28647,66239,3,10000,2023-07-28 08:20:41
28648,18328,4,6000,2023-06-22 04:49:10
28649,140,4,800,2023-03-05 12:11:39
28650,30829,4,900,2023-05-13 04:14:48
28651,38865,4,100,2023-05-24 14:48:58
28652,64956,1,2000,2023-08-24 17:34:37
28653,32435,3,400,2023-06-20 17:57:31
28654,34901,4,500,2023-06-08 06:55:56
28655,20593,4,3000,2023-06-14 05:44:53
28656,91924,1,800,2023-05-05 20:59:11
28657,7866,2,4000,2023-08-22 14:39:39
28658,36531,4,300,2023-03-07 14:38:14
28659,68955,4,2000,2023-05-05 05:31:12
28660,61304,5,700,2023-05-08 17:36:21
28661,49508,3,5000,2023-08-10 06:03:26
28662,43127,2,600,2023-06-29 07:55:45
28663,42935,5,800,2023-06-04 17:06:25
28664,18028,3,100,2023-01-06 18:51:17
28665,28386,5,800,2023-04-15 21:58:21
28666,24781,3,5000,2023-08-02 09:24:46
28667,61793,5,4000,2023-05-15 19:39:46
28668,57940,2,500,2023-07-01 14:21:16
28669,98657,2,8000,2023-01-28 21:15:17
28670,33013,1,9000,2023-04-20 06:15:43
28671,68342,4,10000,2023-05-17 15:45:05
28672,49191,2,2000,2023-03-23 15:47:52
28673,8055,3,500,2023-08-02 15:54:28
28674,34697,2,200,2023-03-01 01:44:53
28675,33622,2,10000,2023-04-12 14:57:06
28676,27750,5,400,2023-03-11 23:57:24
28677,86153,4,4000,2023-08-05 01:50:07
28678,19993,2,300,2023-08-01 11:51:41
28679,8911,1,10000,2023-01-20 03:55:17
28680,58145,1,3000,2023-05-06 14:02:46
28681,76520,1,4000,2023-06-30 18:54:28
28682,76106,4,9000,2023-04-06 18:54:36
28683,63062,2,100,2023-07-07 21:06:27
28684,25676,2,700,2023-07-03 05:14:22
28685,55978,5,8000,2023-08-15 16:27:40
28686,41420,4,400,2023-07-09 05:04:06
28687,92876,1,600,2023-03-15 10:40:11
28688,84446,5,1000,2023-05-09 14:52:38
28689,35054,1,700,2023-06-26 07:15:12
28690,42077,2,2000,2023-08-07 09:13:48
28691,7432,1,6000,2023-02-02 14:26:08
28692,59229,1,600,2023-04-27 21:05:36
28693,84600,3,4000,2023-04-29 11:05:24
28694,11685,1,4000,2023-05-22 04:50:51
28695,41645,5,10000,2023-03-04 17:07:55
28696,98026,3,4000,2023-04-26 09:17:28
28697,8586,1,500,2023-01-02 08:54:50
28698,47587,3,100,2023-01-02 19:08:34
28699,85812,1,800,2023-01-27 00:44:02
28700,92456,2,4000,2023-06-08 17:27:35
28701,55115,2,1000,2023-07-25 00:01:57
28702,3347,4,400,2023-04-27 15:52:41
28703,11886,1,700,2023-05-11 08:15:13
28704,62221,1,700,2023-06-10 21:55:19
28705,17306,5,1000,2023-08-20 00:46:15
28706,43849,2,6000,2023-07-01 12:20:58
28707,54320,2,900,2023-06-05 16:45:22
28708,56440,1,100,2023-02-01 21:05:11
28709,19160,3,3000,2023-05-31 02:06:51
28710,82729,4,2000,2023-04-19 12:07:54
28711,45912,5,100,2023-02-15 05:50:43
28712,54915,1,3000,2023-01-17 14:24:52
28713,23092,3,300,2023-07-20 02:05:37
28714,80950,3,5000,2023-01-06 04:41:16
28715,92674,4,2000,2023-03-25 20:50:05
28716,71580,5,7000,2023-06-06 04:39:47
28717,12102,4,700,2023-05-14 09:24:48
28718,5846,2,9000,2023-07-06 17:59:09
28719,24318,2,300,2023-01-11 02:04:49
28720,80460,1,2000,2023-05-01 02:25:51
28721,46672,1,8000,2023-04-11 17:44:45
28722,73356,1,7000,2023-04-13 17:47:06
28723,53194,4,2000,2023-03-11 00:40:36
28724,81762,4,5000,2023-03-28 10:29:21
28725,30719,1,3000,2023-07-22 13:29:08
28726,98675,3,7000,2023-04-18 22:00:50
28727,98677,2,6000,2023-03-08 02:05:04
28728,77152,3,1000,2023-02-03 10:16:32
28729,24709,4,1000,2023-08-01 07:21:02
28730,76132,3,10000,2023-04-22 19:39:50
28731,96420,3,6000,2023-02-15 17:15:59
28732,34958,5,3000,2023-05-25 18:14:33
28733,3135,4,500,2023-01-15 09:37:56
28734,70026,2,100,2023-01-22 07:24:13
28735,58918,4,500,2023-01-07 18:11:04
28736,69731,5,100,2023-07-18 22:10:44
28737,23818,2,500,2023-04-14 17:54:14
28738,28560,2,8000,2023-04-12 17:37:19
28739,8291,4,3000,2023-07-09 01:47:03
28740,78378,4,6000,2023-06-30 02:05:38
28741,97870,3,300,2023-06-30 10:36:13
28742,60646,3,500,2023-03-10 06:05:02
28743,59960,1,300,2023-05-24 07:42:08
28744,58390,2,6000,2023-06-19 11:31:16
28745,16338,5,7000,2023-07-27 08:24:25
28746,45885,2,7000,2023-06-18 18:57:00
28747,48238,1,3000,2023-07-06 10:03:52
28748,19978,2,200,2023-02-18 20:23:14
28749,16393,1,3000,2023-05-17 01:22:41
28750,83402,2,8000,2023-02-12 23:03:10
28751,89806,3,1000,2023-02-21 00:53:01
28752,88003,1,1000,2023-05-25 04:36:24
28753,25923,2,9000,2023-05-27 00:10:50
28754,30455,4,100,2023-03-23 16:44:46
28755,88245,1,9000,2023-06-07 12:23:04
28756,24882,4,2000,2023-07-14 07:49:38
28757,75850,1,1000,2023-02-12 08:58:36
28758,19451,5,1000,2023-05-09 11:24:36
28759,35006,1,100,2023-07-14 20:29:26
28760,55374,1,7000,2023-04-22 06:33:34
28761,19705,3,8000,2023-05-11 16:05:07
28762,48750,3,800,2023-05-30 14:53:01
28763,63375,3,900,2023-01-08 01:24:40
28764,63567,2,600,2023-08-06 06:56:20
28765,39753,4,4000,2023-07-17 10:10:16
28766,80087,1,1000,2023-01-17 18:55:51
28767,55379,3,500,2023-05-08 16:34:12
28768,29917,4,1000,2023-08-15 04:09:34
28769,67569,4,4000,2023-06-10 12:44:38
28770,37173,3,1000,2023-04-27 18:52:07
28771,91388,1,1000,2023-04-05 02:36:29
28772,13831,3,900,2023-02-24 18:27:07
28773,14844,4,6000,2023-01-16 23:42:27
28774,82854,5,5000,2023-05-16 18:52:19
28775,95107,1,3000,2023-07-27 03:42:29
28776,24010,2,8000,2023-01-18 19:08:16
28777,32264,3,700,2023-05-26 02:29:41
28778,52097,5,900,2023-02-20 17:49:32
28779,61957,1,800,2023-01-28 03:47:40
28780,87556,2,7000,2023-04-15 19:49:00
28781,80795,2,200,2023-05-30 00:04:11
28782,63316,1,200,2023-06-30 11:54:10
28783,84817,2,10000,2023-03-05 21:11:48
28784,85256,1,4000,2023-04-18 21:57:16
28785,31717,5,2000,2023-02-15 06:23:14
28786,33344,2,300,2023-07-01 11:26:35
28787,8463,2,500,2023-02-24 07:46:49
28788,93458,2,900,2023-03-29 22:49:25
28789,48909,5,1000,2023-02-07 13:49:24
28790,29266,3,8000,2023-01-18 15:12:47
28791,73707,3,6000,2023-07-01 00:27:37
28792,99373,2,5000,2023-02-05 10:28:26
28793,62721,1,800,2023-04-25 10:05:43
28794,63040,1,900,2023-06-02 04:07:25
28795,57215,2,2000,2023-01-14 15:07:52
28796,83398,1,2000,2023-06-05 02:06:29
28797,45556,5,500,2023-06-21 17:16:03
28798,23444,4,8000,2023-04-14 00:29:50
28799,47213,3,800,2023-06-12 08:50:39
28800,36586,1,900,2023-06-29 17:04:45
28801,23079,2,800,2023-04-01 11:37:29
28802,3287,4,900,2023-03-04 09:54:04
28803,4001,1,700,2023-01-13 02:43:52
28804,52623,5,500,2023-06-02 07:23:22
28805,91333,5,900,2023-08-14 08:58:05
28806,873,2,700,2023-01-19 02:36:55
28807,66745,1,600,2023-03-31 01:56:47
28808,45549,5,7000,2023-07-07 22:14:33
28809,20339,5,7000,2023-08-01 19:14:59
28810,76278,4,100,2023-04-13 20:42:11
28811,69461,3,900,2023-07-06 10:39:22
28812,66991,4,300,2023-04-08 09:21:57
28813,72418,4,800,2023-08-10 12:36:50
28814,4173,5,5000,2023-03-09 14:20:29
28815,31361,3,1000,2023-07-23 20:35:02
28816,54202,5,3000,2023-04-21 02:46:13
28817,61065,1,500,2023-04-12 05:10:59
28818,52814,4,6000,2023-05-15 18:37:52
28819,96224,3,100,2023-07-01 04:43:15
28820,21997,3,400,2023-07-03 23:04:20
28821,52327,1,700,2023-08-18 09:55:26
28822,12690,5,500,2023-07-09 00:35:19
28823,57671,5,2000,2023-08-12 20:49:28
28824,10210,2,2000,2023-02-22 22:45:29
28825,96249,3,10000,2023-07-10 04:49:52
28826,31444,1,4000,2023-08-05 10:04:13
28827,70527,5,5000,2023-01-10 06:11:22
28828,47327,2,500,2023-02-16 00:25:59
28829,20645,1,100,2023-05-28 13:34:22
28830,27456,5,600,2023-03-11 15:03:55
28831,16631,5,2000,2023-05-30 19:04:30
28832,99445,4,500,2023-03-21 08:29:59
28833,68197,1,10000,2023-02-15 13:53:10
28834,68305,5,700,2023-05-18 15:26:18
28835,74150,5,1000,2023-02-20 20:33:16
28836,86582,2,200,2023-07-21 22:40:41
28837,23182,3,200,2023-01-01 11:15:59
28838,3436,5,5000,2023-08-14 03:33:55
28839,3235,4,3000,2023-08-11 02:37:54
28840,10176,3,5000,2023-08-03 23:13:17
28841,68650,2,6000,2023-05-10 05:19:03
28842,76420,5,700,2023-07-22 12:50:30
28843,43666,5,300,2023-05-27 09:27:47
28844,87407,4,800,2023-01-26 12:07:10
28845,75393,3,3000,2023-08-17 20:27:48
28846,42305,2,500,2023-04-09 09:14:44
28847,48984,1,8000,2023-05-26 10:32:08
28848,33282,2,800,2023-07-29 15:40:43
28849,40475,5,600,2023-05-02 19:23:37
28850,99902,4,8000,2023-07-20 08:06:00
28851,34819,1,6000,2023-02-12 04:11:44
28852,57157,4,1000,2023-02-25 07:11:52
28853,30028,2,4000,2023-03-13 21:23:13
28854,24986,2,7000,2023-06-05 22:26:25
28855,71908,3,400,2023-04-04 00:29:44
28856,50969,3,400,2023-03-05 16:00:11
28857,66581,5,2000,2023-02-04 02:21:38
28858,52518,1,10000,2023-04-27 08:14:26
28859,84467,1,600,2023-05-30 22:18:03
28860,41276,5,6000,2023-06-26 03:38:45
28861,1854,3,400,2023-07-16 18:18:19
28862,22779,1,2000,2023-07-09 05:35:57
28863,97634,1,1000,2023-08-06 14:00:25
28864,72721,3,10000,2023-07-17 07:35:32
28865,58183,2,900,2023-01-16 10:16:55
28866,70871,5,900,2023-08-23 06:15:22
28867,95481,1,700,2023-01-10 09:35:10
28868,86127,2,500,2023-03-12 16:00:42
28869,75866,5,9000,2023-05-11 19:06:44
28870,37200,3,600,2023-06-28 20:28:33
28871,28218,3,10000,2023-02-01 11:00:16
28872,55420,1,300,2023-05-27 23:03:00
28873,98787,3,2000,2023-05-29 09:22:24
28874,87482,2,600,2023-04-08 01:00:37
28875,44031,2,5000,2023-06-15 10:22:15
28876,3527,3,8000,2023-06-11 00:44:38
28877,53975,2,8000,2023-01-23 22:41:59
28878,21524,3,8000,2023-08-03 14:58:11
28879,2303,3,2000,2023-08-06 21:28:16
28880,34722,5,400,2023-06-19 16:52:16
28881,35209,3,7000,2023-03-17 22:44:01
28882,53134,3,900,2023-03-03 03:19:44
28883,178,2,4000,2023-06-26 11:00:58
28884,69001,5,700,2023-07-26 19:19:04
28885,93235,3,1000,2023-01-13 23:07:54
28886,81098,3,8000,2023-04-29 16:25:12
28887,20250,1,9000,2023-01-13 02:07:50
28888,31011,3,6000,2023-08-06 14:33:23
28889,82369,3,600,2023-04-16 07:03:49
28890,78952,3,3000,2023-03-28 11:03:18
28891,68331,5,900,2023-07-31 23:31:55
28892,78645,4,7000,2023-05-06 11:52:32
28893,40961,1,200,2023-07-06 22:46:06
28894,52758,3,1000,2023-03-13 15:47:59
28895,363,4,900,2023-07-15 23:54:20
28896,44350,2,2000,2023-01-28 01:20:27
28897,63327,4,6000,2023-08-05 06:30:05
28898,56171,1,500,2023-08-15 10:52:12
28899,11881,5,300,2023-03-23 20:15:21
28900,21293,1,4000,2023-03-18 03:30:17
28901,82147,1,100,2023-02-26 14:59:28
28902,68458,4,600,2023-04-02 10:32:37
28903,33163,5,600,2023-04-22 11:54:08
28904,34576,5,8000,2023-01-11 13:28:38
28905,9622,5,800,2023-04-26 17:56:00
28906,92341,5,400,2023-07-10 22:06:48
28907,28146,4,4000,2023-03-13 07:38:11
28908,48222,3,9000,2023-05-01 06:56:16
28909,26636,3,200,2023-04-28 01:43:05
28910,99307,1,600,2023-01-06 08:21:56
28911,47462,1,2000,2023-05-23 18:02:56
28912,89318,2,10000,2023-01-14 20:16:29
28913,93992,5,900,2023-08-24 17:18:13
28914,74741,1,7000,2023-07-08 07:14:22
28915,59276,3,400,2023-04-20 16:37:37
28916,62239,2,8000,2023-02-01 15:41:07
28917,99533,2,5000,2023-06-17 16:53:51
28918,90261,3,600,2023-01-11 09:42:32
28919,81661,3,5000,2023-07-05 13:20:08
28920,85781,3,100,2023-05-08 01:31:40
28921,21557,4,1000,2023-02-24 19:47:29
28922,6090,3,500,2023-06-28 09:31:40
28923,448,4,800,2023-04-19 01:46:49
28924,68593,2,900,2023-06-03 19:14:53
28925,70538,2,400,2023-05-19 21:48:04
28926,34335,1,400,2023-02-16 11:29:58
28927,34023,1,300,2023-08-24 05:50:24
28928,17069,1,9000,2023-03-17 06:04:04
28929,59011,2,5000,2023-04-16 04:16:15
28930,29229,4,400,2023-02-07 03:27:49
28931,79350,2,200,2023-07-15 13:47:12
28932,20563,4,8000,2023-06-02 12:44:52
28933,71596,3,6000,2023-07-09 09:27:24
28934,37410,1,5000,2023-06-08 23:53:03
28935,79977,5,400,2023-02-11 08:31:08
28936,58495,4,10000,2023-03-25 12:33:09
28937,80422,2,400,2023-05-18 14:24:11
28938,92283,1,400,2023-08-22 19:36:59
28939,98835,2,9000,2023-06-19 23:10:10
28940,24394,4,6000,2023-06-27 07:44:46
28941,40171,5,900,2023-03-15 04:54:53
28942,2507,4,1000,2023-05-16 20:25:41
28943,32765,2,6000,2023-03-17 18:22:28
28944,84511,5,800,2023-05-28 11:56:40
28945,84598,4,3000,2023-01-17 07:20:12
28946,38600,4,200,2023-02-06 21:37:36
28947,17936,1,4000,2023-03-09 22:30:15
28948,61974,2,200,2023-07-30 13:10:33
28949,24782,1,800,2023-07-26 13:32:46
28950,32694,1,300,2023-02-27 05:29:00
28951,44339,4,800,2023-06-02 05:23:05
28952,48905,2,700,2023-03-16 02:41:40
28953,56983,4,6000,2023-04-03 03:38:39
28954,64487,4,700,2023-07-16 15:26:40
28955,37583,4,4000,2023-08-14 18:12:38
28956,37128,3,3000,2023-05-31 10:15:58
28957,43268,3,10000,2023-07-22 22:28:39
28958,75221,5,5000,2023-05-09 02:06:24
28959,60769,4,300,2023-05-03 11:42:48
28960,53157,1,100,2023-05-19 20:52:50
28961,41054,1,100,2023-06-04 16:26:27
28962,76932,3,500,2023-03-04 01:11:26
28963,94704,4,300,2023-07-06 10:19:19
28964,43861,4,900,2023-05-27 11:19:00
28965,6044,2,7000,2023-04-22 05:22:46
28966,51382,1,900,2023-07-25 21:20:31
28967,94130,2,1000,2023-06-20 13:22:45
28968,65706,4,800,2023-05-16 05:24:22
28969,96843,4,2000,2023-03-10 14:11:06
28970,22913,5,1000,2023-07-25 16:50:23
28971,77799,5,9000,2023-03-23 21:55:03
28972,43629,2,100,2023-01-16 23:27:41
28973,29650,2,8000,2023-08-21 17:24:45
28974,73088,4,400,2023-05-21 04:22:58
28975,72772,4,600,2023-07-14 09:49:51
28976,83743,2,200,2023-03-31 20:17:06
28977,65167,1,200,2023-01-12 22:39:37
28978,17253,2,500,2023-05-25 16:00:47
28979,58362,4,700,2023-01-12 04:58:21
28980,56030,3,5000,2023-06-27 14:50:56
28981,67959,3,10000,2023-06-06 20:40:20
28982,10703,3,100,2023-03-05 21:53:15
28983,17260,5,10000,2023-02-10 04:33:28
