location_id,region,city
24777,Casablanca-Settat,Settat
24778,Marrakech-Safi,Marrakech
24779,Marrakech-Safi,Safi
24780,Fes-Meknes,Fes
24781,Rabat-Sale-Kenitra,Sale
24782,Fes-Meknes,Meknes
24783,Casablanca-Settat,Settat
24784,Marrakech-Safi,Marrakech
24785,Rabat-Sale-Kenitra,Kenitra
24786,Casablanca-Settat,Casablanca
24787,Marrakech-Safi,Safi
24788,Casablanca-Settat,Settat
24789,Tanger-Tetouan-Al Hoceima,Tetouan
24790,Tanger-Tetouan-Al Hoceima,Tanger
24791,Tanger-Tetouan-Al Hoceima,Hoceima
24792,Casablanca-Settat,Settat
24793,Casablanca-Settat,Settat
24794,Fes-Meknes,Meknes
24795,Rabat-Sale-Kenitra,Kenitra
24796,Casablanca-Settat,Casablanca
24797,Marrakech-Safi,Safi
24798,Marrakech-Safi,Marrakech
24799,Rabat-Sale-Kenitra,Kenitra
24800,Marrakech-Safi,Marrakech
24801,Tanger-Tetouan-Al Hoceima,Hoceima
24802,Tanger-Tetouan-Al Hoceima,Tanger
24803,Fes-Meknes,Fes
24804,Casablanca-Settat,Casablanca
24805,Fes-Meknes,Meknes
24806,Rabat-Sale-Kenitra,Rabat
24807,Fes-Meknes,Meknes
24808,Rabat-Sale-Kenitra,Kenitra
24809,Fes-Meknes,Meknes
24810,Fes-Meknes,Fes
24811,Tanger-Tetouan-Al Hoceima,Tanger
24812,Marrakech-Safi,Marrakech
24813,Rabat-Sale-Kenitra,Kenitra
24814,Fes-Meknes,Meknes
24815,Casablanca-Settat,Settat
24816,Casablanca-Settat,Casablanca
24817,Casablanca-Settat,Settat
24818,Rabat-Sale-Kenitra,Sale
24819,Rabat-Sale-Kenitra,Rabat
24820,Marrakech-Safi,Safi
24821,Rabat-Sale-Kenitra,Kenitra
24822,Fes-Meknes,Meknes
24823,Tanger-Tetouan-Al Hoceima,Hoceima
24824,Tanger-Tetouan-Al Hoceima,Tanger
24825,Tanger-Tetouan-Al Hoceima,Hoceima
24826,Casablanca-Settat,Casablanca
24827,Tanger-Tetouan-Al Hoceima,Tetouan
24828,Tanger-Tetouan-Al Hoceima,Tetouan
24829,Tanger-Tetouan-Al Hoceima,Tetouan
24830,Marrakech-Safi,Marrakech
24831,Casablanca-Settat,Settat
24832,Rabat-Sale-Kenitra,Sale
24833,Fes-Meknes,Meknes
24834,Rabat-Sale-Kenitra,Kenitra
24835,Tanger-Tetouan-Al Hoceima,Hoceima
24836,Fes-Meknes,Fes
24837,Fes-Meknes,Meknes
24838,Rabat-Sale-Kenitra,Rabat
24839,Casablanca-Settat,Casablanca
24840,Casablanca-Settat,Settat
24841,Fes-Meknes,Meknes
24842,Marrakech-Safi,Safi
24843,Marrakech-Safi,Marrakech
24844,Casablanca-Settat,Casablanca
24845,Fes-Meknes,Fes
24846,Tanger-Tetouan-Al Hoceima,Tanger
24847,Tanger-Tetouan-Al Hoceima,Tanger
24848,Rabat-Sale-Kenitra,Rabat
24849,Casablanca-Settat,Settat
24850,Fes-Meknes,Meknes
24851,Rabat-Sale-Kenitra,Kenitra
24852,Marrakech-Safi,Safi
24853,Tanger-Tetouan-Al Hoceima,Tetouan
24854,Marrakech-Safi,Marrakech
24855,Marrakech-Safi,Safi
24856,Fes-Meknes,Meknes
24857,Casablanca-Settat,Settat
24858,Casablanca-Settat,Casablanca
24859,Marrakech-Safi,Safi
24860,Casablanca-Settat,Settat
24861,Tanger-Tetouan-Al Hoceima,Hoceima
24862,Marrakech-Safi,Safi
24863,Fes-Meknes,Meknes
24864,Casablanca-Settat,Settat
24865,Tanger-Tetouan-Al Hoceima,Tanger
24866,Marrakech-Safi,Safi
24867,Rabat-Sale-Kenitra,Sale
24868,Casablanca-Settat,Casablanca
24869,Marrakech-Safi,Marrakech
24870,Marrakech-Safi,Safi
24871,Tanger-Tetouan-Al Hoceima,Tetouan
24872,Casablanca-Settat,Settat
24873,Fes-Meknes,Meknes
24874,Fes-Meknes,Meknes
24875,Tanger-Tetouan-Al Hoceima,Tetouan
24876,Rabat-Sale-Kenitra,Rabat
24877,Fes-Meknes,Meknes
24878,Marrakech-Safi,Marrakech
24879,Tanger-Tetouan-Al Hoceima,Tanger
24880,Rabat-Sale-Kenitra,Kenitra
24881,Tanger-Tetouan-Al Hoceima,Tetouan
24882,Marrakech-Safi,Marrakech
24883,Casablanca-Settat,Casablanca
24884,Tanger-Tetouan-Al Hoceima,Tetouan
24885,Marrakech-Safi,Marrakech
24886,Marrakech-Safi,Safi
24887,Casablanca-Settat,Casablanca
24888,Fes-Meknes,Fes
24889,Fes-Meknes,Fes
24890,Fes-Meknes,Meknes
24891,Marrakech-Safi,Marrakech
24892,Fes-Meknes,Meknes
24893,Rabat-Sale-Kenitra,Kenitra
24894,Tanger-Tetouan-Al Hoceima,Tanger
24895,Marrakech-Safi,Safi
24896,Casablanca-Settat,Casablanca
24897,Rabat-Sale-Kenitra,Sale
24898,Rabat-Sale-Kenitra,Sale
24899,Fes-Meknes,Meknes
24900,Tanger-Tetouan-Al Hoceima,Tanger
24901,Fes-Meknes,Meknes
24902,Tanger-Tetouan-Al Hoceima,Hoceima
24903,Tanger-Tetouan-Al Hoceima,Tetouan
24904,Marrakech-Safi,Marrakech
24905,Casablanca-Settat,Settat
24906,Casablanca-Settat,Casablanca
24907,Marrakech-Safi,Marrakech
24908,Marrakech-Safi,Marrakech
24909,Fes-Meknes,Meknes
24910,Fes-Meknes,Fes
24911,Casablanca-Settat,Settat
24912,Tanger-Tetouan-Al Hoceima,Hoceima
24913,Marrakech-Safi,Marrakech
24914,Casablanca-Settat,Casablanca
24915,Rabat-Sale-Kenitra,Kenitra
24916,Marrakech-Safi,Safi
24917,Marrakech-Safi,Marrakech
24918,Marrakech-Safi,Safi
24919,Rabat-Sale-Kenitra,Sale
24920,Rabat-Sale-Kenitra,Sale
24921,Casablanca-Settat,Casablanca
24922,Casablanca-Settat,Settat
24923,Fes-Meknes,Meknes
24924,Marrakech-Safi,Marrakech
24925,Fes-Meknes,Meknes
24926,Marrakech-Safi,Marrakech
24927,Marrakech-Safi,Marrakech
24928,Tanger-Tetouan-Al Hoceima,Tanger
24929,Marrakech-Safi,Marrakech
24930,Marrakech-Safi,Marrakech
24931,Fes-Meknes,Meknes
24932,Tanger-Tetouan-Al Hoceima,Tanger
24933,Rabat-Sale-Kenitra,Kenitra
24934,Marrakech-Safi,Marrakech
24935,Rabat-Sale-Kenitra,Sale
24936,Fes-Meknes,Meknes
24937,Tanger-Tetouan-Al Hoceima,Hoceima
24938,Fes-Meknes,Fes
24939,Tanger-Tetouan-Al Hoceima,Tanger
24940,Casablanca-Settat,Casablanca
24941,Fes-Meknes,Fes
24942,Casablanca-Settat,Casablanca
24943,Rabat-Sale-Kenitra,Sale
24944,Fes-Meknes,Meknes
24945,Marrakech-Safi,Marrakech
24946,Fes-Meknes,Fes
24947,Tanger-Tetouan-Al Hoceima,Tetouan
24948,Rabat-Sale-Kenitra,Kenitra
24949,Casablanca-Settat,Settat
24950,Tanger-Tetouan-Al Hoceima,Hoceima
24951,Tanger-Tetouan-Al Hoceima,Hoceima
24952,Marrakech-Safi,Marrakech
24953,Tanger-Tetouan-Al Hoceima,Hoceima
24954,Tanger-Tetouan-Al Hoceima,Tanger
24955,Fes-Meknes,Meknes
24956,Casablanca-Settat,Casablanca
24957,Casablanca-Settat,Casablanca
24958,Tanger-Tetouan-Al Hoceima,Hoceima
24959,Tanger-Tetouan-Al Hoceima,Hoceima
24960,Tanger-Tetouan-Al Hoceima,Hoceima
24961,Marrakech-Safi,Marrakech
24962,Marrakech-Safi,Marrakech
24963,Marrakech-Safi,Marrakech
24964,Casablanca-Settat,Casablanca
24965,Marrakech-Safi,Safi
24966,Tanger-Tetouan-Al Hoceima,Hoceima
24967,Marrakech-Safi,Marrakech
24968,Marrakech-Safi,Safi
24969,Marrakech-Safi,Marrakech
24970,Fes-Meknes,Fes
24971,Tanger-Tetouan-Al Hoceima,Hoceima
24972,Tanger-Tetouan-Al Hoceima,Hoceima
24973,Casablanca-Settat,Casablanca
24974,Casablanca-Settat,Casablanca
24975,Fes-Meknes,Meknes
24976,Casablanca-Settat,Casablanca
24977,Casablanca-Settat,Casablanca
24978,Tanger-Tetouan-Al Hoceima,Tanger
24979,Tanger-Tetouan-Al Hoceima,Tetouan
24980,Fes-Meknes,Meknes
24981,Rabat-Sale-Kenitra,Rabat
24982,Marrakech-Safi,Safi
24983,Marrakech-Safi,Marrakech
24984,Tanger-Tetouan-Al Hoceima,Hoceima
24985,Casablanca-Settat,Casablanca
24986,Casablanca-Settat,Casablanca
24987,Tanger-Tetouan-Al Hoceima,Hoceima
24988,Fes-Meknes,Meknes
24989,Casablanca-Settat,Settat
24990,Tanger-Tetouan-Al Hoceima,Tetouan
24991,Marrakech-Safi,Safi
24992,Casablanca-Settat,Casablanca
24993,Marrakech-Safi,Marrakech
24994,Tanger-Tetouan-Al Hoceima,Tetouan
24995,Tanger-Tetouan-Al Hoceima,Tetouan
24996,Rabat-Sale-Kenitra,Kenitra
24997,Rabat-Sale-Kenitra,Rabat
24998,Marrakech-Safi,Marrakech
24999,Marrakech-Safi,Marrakech
25000,Rabat-Sale-Kenitra,Kenitra
25001,Tanger-Tetouan-Al Hoceima,Hoceima
25002,Marrakech-Safi,Marrakech
25003,Fes-Meknes,Meknes
25004,Casablanca-Settat,Settat
25005,Marrakech-Safi,Marrakech
25006,Fes-Meknes,Meknes
25007,Tanger-Tetouan-Al Hoceima,Tanger
25008,Casablanca-Settat,Casablanca
25009,Fes-Meknes,Fes
25010,Marrakech-Safi,Marrakech
25011,Tanger-Tetouan-Al Hoceima,Tetouan
25012,Marrakech-Safi,Marrakech
25013,Fes-Meknes,Fes
25014,Tanger-Tetouan-Al Hoceima,Hoceima
25015,Fes-Meknes,Fes
25016,Casablanca-Settat,Casablanca
25017,Rabat-Sale-Kenitra,Rabat
25018,Tanger-Tetouan-Al Hoceima,Tetouan
25019,Marrakech-Safi,Marrakech
25020,Casablanca-Settat,Casablanca
25021,Casablanca-Settat,Settat
25022,Tanger-Tetouan-Al Hoceima,Tanger
25023,Tanger-Tetouan-Al Hoceima,Tanger
25024,Fes-Meknes,Fes
25025,Rabat-Sale-Kenitra,Rabat
25026,Rabat-Sale-Kenitra,Kenitra
25027,Fes-Meknes,Meknes
25028,Fes-Meknes,Meknes
25029,Tanger-Tetouan-Al Hoceima,Tanger
25030,Fes-Meknes,Fes
25031,Casablanca-Settat,Settat
25032,Casablanca-Settat,Casablanca
25033,Rabat-Sale-Kenitra,Sale
25034,Fes-Meknes,Fes
25035,Casablanca-Settat,Casablanca
25036,Rabat-Sale-Kenitra,Kenitra
25037,Fes-Meknes,Fes
25038,Casablanca-Settat,Casablanca
25039,Marrakech-Safi,Marrakech
25040,Rabat-Sale-Kenitra,Kenitra
25041,Marrakech-Safi,Marrakech
25042,Marrakech-Safi,Marrakech
25043,Rabat-Sale-Kenitra,Sale
25044,Fes-Meknes,Fes
25045,Tanger-Tetouan-Al Hoceima,Hoceima
25046,Fes-Meknes,Fes
25047,Tanger-Tetouan-Al Hoceima,Hoceima
25048,Fes-Meknes,Fes
25049,Casablanca-Settat,Casablanca
25050,Tanger-Tetouan-Al Hoceima,Tetouan
25051,Tanger-Tetouan-Al Hoceima,Tanger
25052,Casablanca-Settat,Casablanca
25053,Rabat-Sale-Kenitra,Kenitra
25054,Fes-Meknes,Meknes
25055,Fes-Meknes,Meknes
25056,Tanger-Tetouan-Al Hoceima,Hoceima
25057,Casablanca-Settat,Settat
25058,Casablanca-Settat,Casablanca
25059,Casablanca-Settat,Settat
25060,Casablanca-Settat,Casablanca
25061,Marrakech-Safi,Marrakech
25062,Casablanca-Settat,Settat
25063,Casablanca-Settat,Casablanca
25064,Tanger-Tetouan-Al Hoceima,Hoceima
25065,Rabat-Sale-Kenitra,Rabat
25066,Tanger-Tetouan-Al Hoceima,Hoceima
25067,Marrakech-Safi,Safi
25068,Fes-Meknes,Fes
25069,Fes-Meknes,Meknes
25070,Tanger-Tetouan-Al Hoceima,Tanger
25071,Marrakech-Safi,Safi
25072,Fes-Meknes,Fes
25073,Casablanca-Settat,Casablanca
25074,Tanger-Tetouan-Al Hoceima,Tetouan
25075,Marrakech-Safi,Safi
25076,Fes-Meknes,Meknes
25077,Fes-Meknes,Fes
25078,Fes-Meknes,Fes
25079,Tanger-Tetouan-Al Hoceima,Tetouan
25080,Casablanca-Settat,Casablanca
25081,Rabat-Sale-Kenitra,Rabat
25082,Fes-Meknes,Fes
25083,Rabat-Sale-Kenitra,Kenitra
25084,Casablanca-Settat,Settat
25085,Marrakech-Safi,Marrakech
25086,Fes-Meknes,Meknes
25087,Fes-Meknes,Fes
25088,Marrakech-Safi,Marrakech
25089,Marrakech-Safi,Marrakech
25090,Casablanca-Settat,Casablanca
25091,Marrakech-Safi,Marrakech
25092,Tanger-Tetouan-Al Hoceima,Tanger
25093,Casablanca-Settat,Settat
25094,Rabat-Sale-Kenitra,Rabat
25095,Fes-Meknes,Meknes
25096,Tanger-Tetouan-Al Hoceima,Hoceima
25097,Casablanca-Settat,Settat
25098,Fes-Meknes,Meknes
25099,Fes-Meknes,Meknes
25100,Marrakech-Safi,Marrakech
25101,Casablanca-Settat,Casablanca
25102,Casablanca-Settat,Settat
25103,Marrakech-Safi,Safi
25104,Casablanca-Settat,Settat
25105,Fes-Meknes,Meknes
25106,Marrakech-Safi,Marrakech
25107,Casablanca-Settat,Casablanca
25108,Rabat-Sale-Kenitra,Rabat
25109,Tanger-Tetouan-Al Hoceima,Tetouan
25110,Tanger-Tetouan-Al Hoceima,Tetouan
25111,Marrakech-Safi,Marrakech
25112,Marrakech-Safi,Safi
25113,Tanger-Tetouan-Al Hoceima,Hoceima
25114,Tanger-Tetouan-Al Hoceima,Tanger
25115,Rabat-Sale-Kenitra,Kenitra
25116,Casablanca-Settat,Casablanca
25117,Marrakech-Safi,Marrakech
25118,Rabat-Sale-Kenitra,Kenitra
25119,Casablanca-Settat,Casablanca
25120,Tanger-Tetouan-Al Hoceima,Tanger
25121,Marrakech-Safi,Safi
25122,Casablanca-Settat,Settat
25123,Fes-Meknes,Fes
25124,Tanger-Tetouan-Al Hoceima,Hoceima
25125,Rabat-Sale-Kenitra,Kenitra
25126,Casablanca-Settat,Settat
25127,Rabat-Sale-Kenitra,Sale
25128,Casablanca-Settat,Casablanca
25129,Rabat-Sale-Kenitra,Sale
25130,Fes-Meknes,Meknes
25131,Rabat-Sale-Kenitra,Sale
25132,Tanger-Tetouan-Al Hoceima,Hoceima
25133,Rabat-Sale-Kenitra,Kenitra
25134,Marrakech-Safi,Marrakech
25135,Tanger-Tetouan-Al Hoceima,Hoceima
25136,Casablanca-Settat,Casablanca
25137,Casablanca-Settat,Casablanca
25138,Rabat-Sale-Kenitra,Sale
25139,Rabat-Sale-Kenitra,Sale
25140,Rabat-Sale-Kenitra,Kenitra
25141,Marrakech-Safi,Safi
25142,Casablanca-Settat,Casablanca
25143,Tanger-Tetouan-Al Hoceima,Tetouan
25144,Casablanca-Settat,Settat
25145,Rabat-Sale-Kenitra,Sale
25146,Marrakech-Safi,Marrakech
25147,Marrakech-Safi,Marrakech
25148,Rabat-Sale-Kenitra,Rabat
25149,Casablanca-Settat,Casablanca
25150,Rabat-Sale-Kenitra,Rabat
25151,Tanger-Tetouan-Al Hoceima,Tetouan
25152,Rabat-Sale-Kenitra,Sale
25153,Tanger-Tetouan-Al Hoceima,Hoceima
25154,Rabat-Sale-Kenitra,Kenitra
25155,Marrakech-Safi,Safi
25156,Tanger-Tetouan-Al Hoceima,Tetouan
25157,Fes-Meknes,Fes
25158,Rabat-Sale-Kenitra,Sale
25159,Casablanca-Settat,Settat
25160,Marrakech-Safi,Marrakech
25161,Fes-Meknes,Fes
25162,Casablanca-Settat,Casablanca
25163,Casablanca-Settat,Settat
25164,Marrakech-Safi,Safi
25165,Casablanca-Settat,Settat
25166,Fes-Meknes,Meknes
25167,Tanger-Tetouan-Al Hoceima,Hoceima
25168,Rabat-Sale-Kenitra,Sale
25169,Casablanca-Settat,Casablanca
25170,Casablanca-Settat,Casablanca
25171,Casablanca-Settat,Casablanca
25172,Marrakech-Safi,Marrakech
25173,Casablanca-Settat,Settat
25174,Casablanca-Settat,Casablanca
25175,Casablanca-Settat,Casablanca
25176,Tanger-Tetouan-Al Hoceima,Tetouan
25177,Marrakech-Safi,Safi
25178,Marrakech-Safi,Marrakech
25179,Fes-Meknes,Meknes
25180,Fes-Meknes,Fes
25181,Casablanca-Settat,Settat
25182,Tanger-Tetouan-Al Hoceima,Tetouan
25183,Tanger-Tetouan-Al Hoceima,Tetouan
25184,Marrakech-Safi,Safi
25185,Tanger-Tetouan-Al Hoceima,Tetouan
25186,Fes-Meknes,Meknes
25187,Marrakech-Safi,Marrakech
25188,Fes-Meknes,Fes
25189,Casablanca-Settat,Settat
25190,Rabat-Sale-Kenitra,Rabat
25191,Marrakech-Safi,Marrakech
25192,Tanger-Tetouan-Al Hoceima,Hoceima
25193,Fes-Meknes,Meknes
25194,Rabat-Sale-Kenitra,Kenitra
25195,Casablanca-Settat,Casablanca
25196,Casablanca-Settat,Casablanca
25197,Rabat-Sale-Kenitra,Sale
25198,Marrakech-Safi,Marrakech
25199,Fes-Meknes,Meknes
25200,Fes-Meknes,Fes
25201,Tanger-Tetouan-Al Hoceima,Tetouan
25202,Casablanca-Settat,Casablanca
25203,Marrakech-Safi,Safi
25204,Tanger-Tetouan-Al Hoceima,Tanger
25205,Casablanca-Settat,Settat
25206,Tanger-Tetouan-Al Hoceima,Hoceima
25207,Fes-Meknes,Fes
25208,Rabat-Sale-Kenitra,Kenitra
25209,Marrakech-Safi,Safi
25210,Marrakech-Safi,Marrakech
25211,Casablanca-Settat,Settat
25212,Fes-Meknes,Fes
25213,Tanger-Tetouan-Al Hoceima,Hoceima
25214,Marrakech-Safi,Marrakech
25215,Rabat-Sale-Kenitra,Sale
25216,Tanger-Tetouan-Al Hoceima,Tetouan
25217,Tanger-Tetouan-Al Hoceima,Tanger
25218,Casablanca-Settat,Settat
25219,Marrakech-Safi,Marrakech
25220,Tanger-Tetouan-Al Hoceima,Tanger
25221,Rabat-Sale-Kenitra,Rabat
25222,Casablanca-Settat,Casablanca
25223,Tanger-Tetouan-Al Hoceima,Hoceima
25224,Casablanca-Settat,Casablanca
25225,Casablanca-Settat,Casablanca
25226,Fes-Meknes,Fes
25227,Fes-Meknes,Fes
25228,Casablanca-Settat,Casablanca
25229,Marrakech-Safi,Safi
25230,Tanger-Tetouan-Al Hoceima,Tanger
25231,Casablanca-Settat,Settat
25232,Tanger-Tetouan-Al Hoceima,Tanger
25233,Rabat-Sale-Kenitra,Kenitra
25234,Fes-Meknes,Meknes
25235,Tanger-Tetouan-Al Hoceima,Tetouan
25236,Fes-Meknes,Meknes
25237,Marrakech-Safi,Marrakech
25238,Tanger-Tetouan-Al Hoceima,Tanger
25239,Fes-Meknes,Meknes
25240,Casablanca-Settat,Casablanca
25241,Marrakech-Safi,Safi
25242,Rabat-Sale-Kenitra,Sale
25243,Fes-Meknes,Meknes
25244,Casablanca-Settat,Settat
25245,Fes-Meknes,Fes
25246,Marrakech-Safi,Marrakech
25247,Fes-Meknes,Meknes
25248,Marrakech-Safi,Marrakech
25249,Rabat-Sale-Kenitra,Rabat
25250,Marrakech-Safi,Safi
25251,Marrakech-Safi,Safi
25252,Rabat-Sale-Kenitra,Sale
25253,Marrakech-Safi,Safi
25254,Marrakech-Safi,Marrakech
25255,Tanger-Tetouan-Al Hoceima,Hoceima
25256,Marrakech-Safi,Safi
25257,Casablanca-Settat,Settat
25258,Marrakech-Safi,Marrakech
25259,Rabat-Sale-Kenitra,Rabat
25260,Marrakech-Safi,Marrakech
25261,Marrakech-Safi,Marrakech
25262,Tanger-Tetouan-Al Hoceima,Tanger
25263,Fes-Meknes,Meknes
25264,Rabat-Sale-Kenitra,Kenitra
25265,Rabat-Sale-Kenitra,Rabat
25266,Marrakech-Safi,Safi
25267,Tanger-Tetouan-Al Hoceima,Tetouan
25268,Rabat-Sale-Kenitra,Sale
25269,Rabat-Sale-Kenitra,Rabat
25270,Marrakech-Safi,Safi
25271,Rabat-Sale-Kenitra,Rabat
25272,Casablanca-Settat,Settat
25273,Casablanca-Settat,Settat
25274,Marrakech-Safi,Marrakech
25275,Casablanca-Settat,Casablanca
25276,Rabat-Sale-Kenitra,Sale
25277,Rabat-Sale-Kenitra,Rabat
25278,Fes-Meknes,Meknes
25279,Fes-Meknes,Fes
25280,Rabat-Sale-Kenitra,Kenitra
25281,Tanger-Tetouan-Al Hoceima,Tanger
25282,Casablanca-Settat,Settat
25283,Casablanca-Settat,Casablanca
25284,Fes-Meknes,Meknes
25285,Casablanca-Settat,Settat
25286,Marrakech-Safi,Safi
25287,Casablanca-Settat,Casablanca
25288,Casablanca-Settat,Settat
25289,Rabat-Sale-Kenitra,Sale
25290,Fes-Meknes,Meknes
25291,Rabat-Sale-Kenitra,Kenitra
25292,Marrakech-Safi,Marrakech
25293,Tanger-Tetouan-Al Hoceima,Tetouan
25294,Marrakech-Safi,Marrakech
25295,Marrakech-Safi,Marrakech
25296,Marrakech-Safi,Safi
25297,Tanger-Tetouan-Al Hoceima,Hoceima
25298,Fes-Meknes,Meknes
25299,Casablanca-Settat,Casablanca
25300,Fes-Meknes,Meknes
25301,Fes-Meknes,Fes
25302,Casablanca-Settat,Settat
25303,Tanger-Tetouan-Al Hoceima,Hoceima
25304,Marrakech-Safi,Marrakech
25305,Rabat-Sale-Kenitra,Rabat
25306,Marrakech-Safi,Marrakech
25307,Marrakech-Safi,Marrakech
25308,Fes-Meknes,Fes
25309,Fes-Meknes,Fes
25310,Rabat-Sale-Kenitra,Rabat
25311,Fes-Meknes,Fes
25312,Tanger-Tetouan-Al Hoceima,Hoceima
25313,Casablanca-Settat,Casablanca
25314,Tanger-Tetouan-Al Hoceima,Hoceima
25315,Rabat-Sale-Kenitra,Kenitra
25316,Fes-Meknes,Fes
25317,Rabat-Sale-Kenitra,Kenitra
25318,Marrakech-Safi,Safi
25319,Marrakech-Safi,Marrakech
25320,Casablanca-Settat,Casablanca
25321,Casablanca-Settat,Casablanca
25322,Rabat-Sale-Kenitra,Kenitra
25323,Fes-Meknes,Fes
25324,Marrakech-Safi,Marrakech
25325,Rabat-Sale-Kenitra,Kenitra
25326,Casablanca-Settat,Casablanca
25327,Tanger-Tetouan-Al Hoceima,Hoceima
25328,Casablanca-Settat,Settat
25329,Rabat-Sale-Kenitra,Sale
25330,Tanger-Tetouan-Al Hoceima,Tetouan
25331,Fes-Meknes,Fes
25332,Fes-Meknes,Meknes
25333,Tanger-Tetouan-Al Hoceima,Hoceima
25334,Fes-Meknes,Fes
25335,Tanger-Tetouan-Al Hoceima,Tanger
25336,Rabat-Sale-Kenitra,Kenitra
25337,Rabat-Sale-Kenitra,Kenitra
25338,Fes-Meknes,Fes
25339,Casablanca-Settat,Casablanca
25340,Marrakech-Safi,Marrakech
25341,Marrakech-Safi,Safi
25342,Rabat-Sale-Kenitra,Rabat
25343,Tanger-Tetouan-Al Hoceima,Hoceima
25344,Tanger-Tetouan-Al Hoceima,Tanger
25345,Rabat-Sale-Kenitra,Rabat
25346,Casablanca-Settat,Casablanca
25347,Casablanca-Settat,Casablanca
25348,Casablanca-Settat,Settat
25349,Tanger-Tetouan-Al Hoceima,Tanger
25350,Tanger-Tetouan-Al Hoceima,Hoceima
25351,Rabat-Sale-Kenitra,Sale
25352,Casablanca-Settat,Settat
25353,Fes-Meknes,Fes
25354,Fes-Meknes,Fes
25355,Marrakech-Safi,Marrakech
25356,Tanger-Tetouan-Al Hoceima,Hoceima
25357,Marrakech-Safi,Safi
25358,Marrakech-Safi,Safi
25359,Casablanca-Settat,Casablanca
25360,Rabat-Sale-Kenitra,Rabat
25361,Rabat-Sale-Kenitra,Kenitra
25362,Casablanca-Settat,Casablanca
25363,Marrakech-Safi,Safi
25364,Marrakech-Safi,Marrakech
25365,Fes-Meknes,Meknes
25366,Marrakech-Safi,Safi
25367,Fes-Meknes,Fes
25368,Rabat-Sale-Kenitra,Kenitra
25369,Casablanca-Settat,Settat
25370,Casablanca-Settat,Settat
25371,Casablanca-Settat,Settat
25372,Rabat-Sale-Kenitra,Kenitra
25373,Fes-Meknes,Fes
25374,Marrakech-Safi,Marrakech
25375,Tanger-Tetouan-Al Hoceima,Tetouan
25376,Marrakech-Safi,Marrakech
25377,Marrakech-Safi,Marrakech
25378,Rabat-Sale-Kenitra,Kenitra
25379,Casablanca-Settat,Casablanca
25380,Marrakech-Safi,Safi
25381,Tanger-Tetouan-Al Hoceima,Hoceima
25382,Tanger-Tetouan-Al Hoceima,Tetouan
25383,Fes-Meknes,Fes
25384,Marrakech-Safi,Safi
25385,Fes-Meknes,Fes
25386,Tanger-Tetouan-Al Hoceima,Tanger
25387,Rabat-Sale-Kenitra,Rabat
25388,Casablanca-Settat,Settat
25389,Fes-Meknes,Fes
25390,Tanger-Tetouan-Al Hoceima,Hoceima
25391,Casablanca-Settat,Settat
25392,Tanger-Tetouan-Al Hoceima,Tetouan
25393,Rabat-Sale-Kenitra,Rabat
25394,Fes-Meknes,Fes
25395,Casablanca-Settat,Settat
25396,Casablanca-Settat,Settat
25397,Rabat-Sale-Kenitra,Kenitra
25398,Rabat-Sale-Kenitra,Rabat
25399,Casablanca-Settat,Settat
25400,Tanger-Tetouan-Al Hoceima,Tetouan
25401,Tanger-Tetouan-Al Hoceima,Tanger
25402,Casablanca-Settat,Settat
25403,Tanger-Tetouan-Al Hoceima,Hoceima
25404,Fes-Meknes,Fes
25405,Tanger-Tetouan-Al Hoceima,Hoceima
25406,Fes-Meknes,Fes
25407,Fes-Meknes,Fes
25408,Rabat-Sale-Kenitra,Sale
25409,Casablanca-Settat,Casablanca
25410,Rabat-Sale-Kenitra,Kenitra
25411,Rabat-Sale-Kenitra,Rabat
25412,Casablanca-Settat,Settat
25413,Tanger-Tetouan-Al Hoceima,Hoceima
25414,Fes-Meknes,Meknes
25415,Casablanca-Settat,Settat
25416,Rabat-Sale-Kenitra,Sale
25417,Fes-Meknes,Fes
25418,Marrakech-Safi,Marrakech
25419,Tanger-Tetouan-Al Hoceima,Hoceima
25420,Tanger-Tetouan-Al Hoceima,Tetouan
25421,Tanger-Tetouan-Al Hoceima,Hoceima
25422,Marrakech-Safi,Marrakech
25423,Tanger-Tetouan-Al Hoceima,Hoceima
25424,Casablanca-Settat,Settat
25425,Rabat-Sale-Kenitra,Rabat
25426,Fes-Meknes,Fes
25427,Tanger-Tetouan-Al Hoceima,Tanger
25428,Fes-Meknes,Fes
25429,Rabat-Sale-Kenitra,Rabat
25430,Tanger-Tetouan-Al Hoceima,Hoceima
25431,Marrakech-Safi,Marrakech
25432,Rabat-Sale-Kenitra,Kenitra
25433,Marrakech-Safi,Marrakech
25434,Rabat-Sale-Kenitra,Rabat
25435,Fes-Meknes,Fes
25436,Fes-Meknes,Meknes
25437,Fes-Meknes,Fes
25438,Fes-Meknes,Meknes
25439,Marrakech-Safi,Marrakech
25440,Fes-Meknes,Fes
25441,Fes-Meknes,Fes
25442,Fes-Meknes,Meknes
25443,Rabat-Sale-Kenitra,Kenitra
25444,Marrakech-Safi,Safi
25445,Rabat-Sale-Kenitra,Kenitra
25446,Casablanca-Settat,Casablanca
25447,Casablanca-Settat,Settat
25448,Marrakech-Safi,Marrakech
25449,Marrakech-Safi,Marrakech
25450,Fes-Meknes,Fes
25451,Fes-Meknes,Meknes
25452,Tanger-Tetouan-Al Hoceima,Hoceima
25453,Fes-Meknes,Meknes
25454,Fes-Meknes,Meknes
25455,Tanger-Tetouan-Al Hoceima,Tetouan
